Date,Daily minimum temperatures,Year,Month,Day,Day of Week,Week of Year,Day of Year,Day Name,Season,Month_sin,Month_cos,DayofWeek_sin,DayofWeek_cos,Rolling Mean 7,Rolling Mean 30,Rolling Std 7,Rolling Std 30,Temp Diff 1d,Temp Diff 7d,Lag 1,Lag 2,Lag 3,Lag 7,Lag 14,Lag 30
1989-10-19,12.9,1989.0,10.0,19.0,3.0,42,292.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,10.13,9.27,2.55,2.42,-0.3,1.9,13.2,7.2,7.5,11.0,11.7,10.6
1989-10-20,9.4,1989.0,10.0,20.0,4.0,42,293.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,9.91,9.3,2.53,2.42,-3.5,-1.5,12.9,13.2,7.2,10.9,9.2,8.6
1989-10-21,10.2,1989.0,10.0,21.0,5.0,42,294.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,10.23,9.4,2.39,2.39,0.8,2.2,9.4,12.9,13.2,8.0,7.3,7.2
1989-10-22,9.5,1989.0,10.0,22.0,6.0,42,295.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,9.99,9.3,2.36,2.31,-0.7,-1.7,10.2,9.4,12.9,11.2,9.7,12.6
1989-10-23,12.4,1989.0,10.0,23.0,0.0,43,296.0,Monday,Fall,-0.87,0.5,0.0,1.0,10.69,9.45,2.22,2.36,2.9,4.9,9.5,10.2,9.4,7.5,9.4,7.8
1989-10-24,10.2,1989.0,10.0,24.0,1.0,43,297.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,11.11,9.58,1.65,2.29,-2.2,3.0,12.4,9.5,10.2,7.2,10.0,6.3
1989-10-25,13.4,1989.0,10.0,25.0,2.0,43,298.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,11.14,9.72,1.7,2.39,3.2,0.2,10.2,12.4,9.5,13.2,10.9,9.2
1989-10-26,11.6,1989.0,10.0,26.0,3.0,43,299.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,10.96,9.91,1.54,2.29,-1.8,-1.3,13.4,10.2,12.4,12.9,11.0,5.8
1989-10-27,8.0,1989.0,10.0,27.0,4.0,43,300.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,10.76,9.88,1.83,2.31,-3.6,-1.4,11.6,13.4,10.2,9.4,10.9,9.0
1989-10-28,9.0,1989.0,10.0,28.0,5.0,43,301.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,10.59,10.01,1.95,2.13,1.0,-1.2,8.0,11.6,13.4,10.2,8.0,5.0
1989-10-29,9.3,1989.0,10.0,29.0,6.0,43,302.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,10.56,9.93,1.97,2.1,0.3,-0.2,9.0,8.0,11.6,9.5,11.2,11.9
1989-10-30,13.5,1989.0,10.0,30.0,0.0,44,303.0,Monday,Fall,-0.87,0.5,0.0,1.0,10.71,9.93,2.17,2.11,4.2,1.1,9.3,9.0,8.0,12.4,7.5,13.4
1989-10-31,8.0,1989.0,10.0,31.0,1.0,44,304.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.4,9.85,2.41,2.14,-5.5,-2.2,13.5,9.3,9.0,10.2,7.2,10.5
1989-11-01,8.1,1989.0,11.0,1.0,2.0,44,305.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,9.64,9.91,2.12,2.05,0.1,-5.3,8.0,13.5,9.3,13.4,13.2,6.2
1989-11-02,10.0,1989.0,11.0,2.0,3.0,44,306.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,9.41,10.07,1.96,1.84,1.9,-1.6,8.1,8.0,13.5,11.6,12.9,5.1
1989-11-03,8.5,1989.0,11.0,3.0,4.0,44,307.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,9.49,10.04,1.9,1.86,-1.5,0.5,10.0,8.1,8.0,8.0,9.4,9.5
1989-11-04,12.5,1989.0,11.0,4.0,5.0,44,308.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,9.99,10.07,2.19,1.89,4.0,3.5,8.5,10.0,8.1,9.0,10.2,11.7
1989-11-05,15.0,1989.0,11.0,5.0,6.0,44,309.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,10.8,10.26,2.85,2.08,2.5,5.7,12.5,8.5,10.0,9.3,9.5,9.2
1989-11-06,13.3,1989.0,11.0,6.0,0.0,45,310.0,Monday,Fall,-0.5,0.87,0.0,1.0,10.77,10.46,2.82,2.08,-1.7,-0.2,15.0,12.5,8.5,13.5,12.4,7.3
1989-11-07,11.0,1989.0,11.0,7.0,1.0,45,311.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,11.2,10.5,2.55,2.08,-2.3,3.0,13.3,15.0,12.5,8.0,10.2,9.7
1989-11-08,11.9,1989.0,11.0,8.0,2.0,45,312.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,11.74,10.59,2.15,2.08,0.9,3.8,11.0,13.3,15.0,8.1,13.4,9.4
1989-11-09,8.3,1989.0,11.0,9.0,3.0,45,313.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,11.5,10.53,2.45,2.12,-3.6,-1.7,11.9,11.0,13.3,10.0,11.6,10.0
1989-11-10,9.7,1989.0,11.0,10.0,4.0,45,314.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,11.67,10.49,2.24,2.12,1.4,1.2,8.3,11.9,11.0,8.5,8.0,10.9
1989-11-11,11.3,1989.0,11.0,11.0,5.0,45,315.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,11.5,10.5,2.21,2.13,1.6,-1.2,9.7,8.3,11.9,12.5,9.0,11.0
1989-11-12,12.5,1989.0,11.0,12.0,6.0,45,316.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,11.14,10.55,1.7,2.16,1.2,-2.5,11.3,9.7,8.3,15.0,9.3,10.9
1989-11-13,9.4,1989.0,11.0,13.0,0.0,46,317.0,Monday,Fall,-0.5,0.87,0.0,1.0,10.59,10.6,1.5,2.11,-3.1,-3.9,12.5,11.3,9.7,13.3,13.5,8.0
1989-11-14,11.4,1989.0,11.0,14.0,1.0,46,318.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,10.64,10.61,1.53,2.12,2.0,0.4,9.4,12.5,11.3,11.0,8.0,11.2
1989-11-15,13.2,1989.0,11.0,15.0,2.0,46,319.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,10.83,10.8,1.76,2.08,1.8,1.3,11.4,9.4,12.5,11.9,8.1,7.5
1989-11-16,13.8,1989.0,11.0,16.0,3.0,46,320.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,11.61,11.02,1.67,2.04,0.6,5.5,13.2,11.4,9.4,8.3,10.0,7.2
1989-11-17,16.0,1989.0,11.0,17.0,4.0,46,321.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,12.51,11.11,2.11,2.2,2.2,6.3,13.8,13.2,11.4,9.7,8.5,13.2
1989-11-18,10.9,1989.0,11.0,18.0,5.0,46,322.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,12.46,11.04,2.15,2.17,-5.1,-0.4,16.0,13.8,13.2,11.3,12.5,12.9
1989-11-19,11.9,1989.0,11.0,19.0,6.0,46,323.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,12.37,11.13,2.16,2.16,1.0,-0.6,10.9,16.0,13.8,12.5,15.0,9.4
1989-11-20,12.4,1989.0,11.0,20.0,0.0,47,324.0,Monday,Fall,-0.5,0.87,0.0,1.0,12.8,11.2,1.73,2.16,0.5,3.0,11.9,10.9,16.0,9.4,13.3,10.2
1989-11-21,13.2,1989.0,11.0,21.0,1.0,47,325.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,13.06,11.32,1.62,2.17,0.8,1.8,12.4,11.9,10.9,11.4,11.0,9.5
1989-11-22,15.5,1989.0,11.0,22.0,2.0,47,326.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,13.39,11.43,1.86,2.29,2.3,2.3,13.2,12.4,11.9,13.2,11.9,12.4
1989-11-23,21.6,1989.0,11.0,23.0,3.0,47,327.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,14.5,11.81,3.64,2.93,6.1,7.8,15.5,13.2,12.4,13.8,8.3,10.2
1989-11-24,14.9,1989.0,11.0,24.0,4.0,47,328.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,14.34,11.86,3.59,2.97,-6.7,-1.1,21.6,15.5,13.2,16.0,9.7,13.4
1989-11-25,14.4,1989.0,11.0,25.0,5.0,47,329.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,14.84,11.95,3.26,3.01,-0.5,3.5,14.9,21.6,15.5,10.9,11.3,11.6
1989-11-26,12.9,1989.0,11.0,26.0,6.0,47,330.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,14.99,12.11,3.12,2.92,-1.5,1.0,14.4,14.9,21.6,11.9,12.5,8.0
1989-11-27,13.1,1989.0,11.0,27.0,0.0,48,331.0,Monday,Fall,-0.5,0.87,0.0,1.0,15.09,12.25,3.04,2.86,0.2,0.7,12.9,14.4,14.9,12.4,9.4,9.0
1989-11-28,14.0,1989.0,11.0,28.0,1.0,48,332.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,15.2,12.41,2.97,2.83,0.9,0.8,13.1,12.9,14.4,13.2,11.4,9.3
1989-11-29,17.9,1989.0,11.0,29.0,2.0,48,333.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,15.54,12.55,3.14,2.99,3.9,2.4,14.0,13.1,12.9,15.5,13.2,13.5
1989-11-30,17.7,1989.0,11.0,30.0,3.0,48,334.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,14.99,12.88,2.04,3.01,-0.2,-3.9,17.9,14.0,13.1,21.6,13.8,8.0
1989-12-01,16.3,1989.0,12.0,1.0,4.0,48,335.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,15.19,13.15,2.1,2.93,-1.4,1.4,17.7,17.9,14.0,14.9,16.0,8.1
1989-12-02,18.3,1989.0,12.0,2.0,5.0,48,336.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,15.74,13.43,2.36,3.01,2.0,3.9,16.3,17.7,17.9,14.4,10.9,10.0
1989-12-03,13.7,1989.0,12.0,3.0,6.0,48,337.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,15.86,13.6,2.21,2.87,-4.6,0.8,18.3,16.3,17.7,12.9,11.9,8.5
1989-12-04,13.3,1989.0,12.0,4.0,0.0,49,338.0,Monday,Winter,-0.0,1.0,0.0,1.0,15.89,13.63,2.17,2.86,-0.4,0.2,13.7,18.3,16.3,13.1,12.4,12.5
1989-12-05,10.6,1989.0,12.0,5.0,1.0,49,339.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,15.4,13.48,2.92,2.9,-2.7,-3.4,13.3,13.7,18.3,14.0,13.2,15.0
1989-12-06,14.1,1989.0,12.0,6.0,2.0,49,340.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,14.86,13.51,2.72,2.9,3.5,-3.8,10.6,13.3,13.7,17.9,15.5,13.3
1989-12-07,16.0,1989.0,12.0,7.0,3.0,49,341.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,14.61,13.67,2.49,2.9,1.9,-1.7,14.1,10.6,13.3,17.7,21.6,11.0
1989-12-08,16.5,1989.0,12.0,8.0,4.0,49,342.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,14.64,13.83,2.52,2.92,0.5,0.2,16.0,14.1,10.6,16.3,14.9,11.9
1989-12-09,14.1,1989.0,12.0,9.0,5.0,49,343.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,14.04,14.02,1.93,2.73,-2.4,-4.2,16.5,16.0,14.1,18.3,14.4,8.3
1989-12-10,18.7,1989.0,12.0,10.0,6.0,49,344.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,14.76,14.32,2.59,2.73,4.6,5.0,14.1,16.5,16.0,13.7,12.9,9.7
1989-12-11,16.2,1989.0,12.0,11.0,0.0,50,345.0,Monday,Winter,-0.0,1.0,0.0,1.0,15.17,14.48,2.55,2.69,-2.5,2.9,18.7,14.1,16.5,13.3,13.1,11.3
1989-12-12,14.8,1989.0,12.0,12.0,1.0,50,346.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,15.77,14.56,1.63,2.67,-1.4,4.2,16.2,18.7,14.1,10.6,14.0,12.5
1989-12-13,12.6,1989.0,12.0,13.0,2.0,50,347.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,15.56,14.67,1.95,2.51,-2.2,-1.5,14.8,16.2,18.7,14.1,17.9,9.4
1989-12-14,10.4,1989.0,12.0,14.0,3.0,50,348.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,14.76,14.63,2.73,2.56,-2.2,-5.6,12.6,14.8,16.2,16.0,17.7,11.4
1989-12-15,12.2,1989.0,12.0,15.0,4.0,50,349.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,14.14,14.6,2.76,2.59,1.8,-4.3,10.4,12.6,14.8,16.5,16.3,13.2
1989-12-16,12.6,1989.0,12.0,16.0,5.0,50,350.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,13.93,14.56,2.82,2.61,0.4,-1.5,12.2,10.4,12.6,14.1,18.3,13.8
1989-12-17,12.1,1989.0,12.0,17.0,6.0,50,351.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,12.99,14.43,1.92,2.63,-0.5,-6.6,12.6,12.2,10.4,18.7,13.7,16.0
1989-12-18,17.3,1989.0,12.0,18.0,0.0,51,352.0,Monday,Winter,-0.0,1.0,0.0,1.0,13.14,14.64,2.24,2.6,5.2,1.1,12.1,12.6,12.2,16.2,13.3,10.9
1989-12-19,16.4,1989.0,12.0,19.0,1.0,51,353.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,13.37,14.79,2.5,2.56,-0.9,1.6,17.3,12.1,12.6,14.8,10.6,11.9
1989-12-20,12.6,1989.0,12.0,20.0,2.0,51,354.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,13.37,14.8,2.5,2.56,-3.8,0.0,16.4,17.3,12.1,12.6,14.1,12.4
1989-12-21,12.3,1989.0,12.0,21.0,3.0,51,355.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,13.64,14.77,2.21,2.58,-0.3,1.9,12.6,16.4,17.3,10.4,16.0,13.2
1989-12-22,11.8,1989.0,12.0,22.0,4.0,51,356.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,13.59,14.65,2.26,2.63,-0.5,-0.4,12.3,12.6,16.4,12.2,16.5,15.5
1989-12-23,12.0,1989.0,12.0,23.0,5.0,51,357.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,13.5,14.33,2.32,2.32,0.2,-0.6,11.8,12.3,12.6,12.6,14.1,21.6
1989-12-24,12.7,1989.0,12.0,24.0,6.0,51,358.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,13.59,14.25,2.27,2.34,0.7,0.6,12.0,11.8,12.3,12.1,18.7,14.9
1989-12-25,16.4,1989.0,12.0,25.0,0.0,52,359.0,Monday,Winter,-0.0,1.0,0.0,1.0,13.46,14.32,2.03,2.37,3.7,-0.9,12.7,12.0,11.8,17.3,16.2,14.4
1989-12-26,16.0,1989.0,12.0,26.0,1.0,52,360.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,13.4,14.42,1.94,2.38,-0.4,-0.4,16.4,12.7,12.0,16.4,14.8,12.9
1989-12-27,13.3,1989.0,12.0,27.0,2.0,52,361.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,13.5,14.43,1.91,2.37,-2.7,0.7,16.0,16.4,12.7,12.6,12.6,13.1
1989-12-28,11.7,1989.0,12.0,28.0,3.0,52,362.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,13.41,14.35,1.99,2.42,-1.6,-0.6,13.3,16.0,16.4,12.3,10.4,14.0
1989-12-29,10.4,1989.0,12.0,29.0,4.0,52,363.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,13.21,14.1,2.23,2.43,-1.3,-1.4,11.7,13.3,16.0,11.8,12.2,17.9
1989-12-30,14.4,1989.0,12.0,30.0,5.0,52,364.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,13.56,13.99,2.2,2.34,4.0,2.4,10.4,11.7,13.3,12.0,12.6,17.7
1989-12-31,12.7,1989.0,12.0,31.0,6.0,52,365.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,13.56,13.87,2.2,2.31,-1.7,0.0,14.4,10.4,11.7,12.7,12.1,16.3
1990-01-01,14.8,1990.0,1.0,1.0,0.0,1,1.0,Monday,Winter,0.5,0.87,0.0,1.0,13.33,13.76,1.92,2.16,2.1,-1.6,12.7,14.4,10.4,16.4,17.3,18.3
1990-01-02,13.3,1990.0,1.0,2.0,1.0,1,2.0,Tuesday,Winter,0.5,0.87,0.78,0.62,12.94,13.74,1.52,2.16,-1.5,-2.7,14.8,12.7,14.4,16.0,16.4,13.7
1990-01-03,15.6,1990.0,1.0,3.0,2.0,1,3.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,13.27,13.82,1.83,2.18,2.3,2.3,13.3,14.8,12.7,13.3,12.6,13.3
1990-01-04,14.5,1990.0,1.0,4.0,3.0,1,4.0,Thursday,Winter,0.5,0.87,0.43,-0.9,13.67,13.95,1.73,2.1,-1.1,2.8,15.6,13.3,14.8,11.7,12.3,10.6
1990-01-05,14.3,1990.0,1.0,5.0,4.0,1,5.0,Friday,Winter,0.5,0.87,-0.43,-0.9,14.23,13.96,0.96,2.1,-0.2,3.9,14.5,15.6,13.3,10.4,11.8,14.1
1990-01-06,15.3,1990.0,1.0,6.0,5.0,1,6.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,14.36,13.93,1.04,2.08,1.0,0.9,14.3,14.5,15.6,14.4,12.0,16.0
1990-01-07,16.4,1990.0,1.0,7.0,6.0,1,7.0,Sunday,Winter,0.5,0.87,-0.78,0.62,14.89,13.93,1.0,2.08,1.1,3.7,15.3,14.3,14.5,12.7,12.7,16.5
1990-01-08,14.8,1990.0,1.0,8.0,0.0,2,8.0,Monday,Winter,0.5,0.87,0.0,1.0,14.89,13.95,1.0,2.08,-1.6,0.0,16.4,15.3,14.3,14.8,16.4,14.1
1990-01-09,17.4,1990.0,1.0,9.0,1.0,2,9.0,Tuesday,Winter,0.5,0.87,0.78,0.62,15.47,13.91,1.11,1.99,2.6,4.1,14.8,16.4,15.3,13.3,16.0,18.7
1990-01-10,18.8,1990.0,1.0,10.0,2.0,2,10.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,15.93,14.0,1.68,2.15,1.4,3.2,17.4,14.8,16.4,15.6,13.3,16.2
1990-01-11,22.1,1990.0,1.0,11.0,3.0,2,11.0,Thursday,Winter,0.5,0.87,0.43,-0.9,17.01,14.24,2.73,2.6,3.3,7.6,18.8,17.4,14.8,14.5,11.7,14.8
1990-01-12,19.0,1990.0,1.0,12.0,4.0,2,12.0,Friday,Winter,0.5,0.87,-0.43,-0.9,17.69,14.45,2.52,2.72,-3.1,4.7,22.1,18.8,17.4,14.3,10.4,12.6
1990-01-13,15.5,1990.0,1.0,13.0,5.0,2,13.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,17.71,14.62,2.49,2.62,-3.5,0.2,19.0,22.1,18.8,15.3,14.4,10.4
1990-01-14,15.8,1990.0,1.0,14.0,6.0,2,14.0,Sunday,Winter,0.5,0.87,-0.78,0.62,17.63,14.74,2.56,2.59,0.3,-0.6,15.5,19.0,22.1,16.4,12.7,12.2
1990-01-15,14.7,1990.0,1.0,15.0,0.0,3,15.0,Monday,Winter,0.5,0.87,0.0,1.0,17.61,14.81,2.57,2.56,-1.1,-0.1,15.8,15.5,19.0,14.8,14.8,12.6
1990-01-16,10.7,1990.0,1.0,16.0,1.0,3,16.0,Tuesday,Winter,0.5,0.87,0.78,0.62,16.66,14.77,3.68,2.62,-4.0,-6.7,14.7,15.8,15.5,17.4,13.3,12.1
1990-01-17,11.5,1990.0,1.0,17.0,2.0,3,17.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,15.61,14.57,3.99,2.64,0.8,-7.3,10.7,14.7,15.8,18.8,15.6,17.3
1990-01-18,15.0,1990.0,1.0,18.0,3.0,3,18.0,Thursday,Winter,0.5,0.87,0.43,-0.9,14.6,14.53,2.79,2.62,3.5,-7.1,11.5,10.7,14.7,22.1,14.5,16.4
1990-01-19,14.5,1990.0,1.0,19.0,4.0,3,19.0,Friday,Winter,0.5,0.87,-0.43,-0.9,13.96,14.59,2.01,2.59,-0.5,-4.5,15.0,11.5,10.7,19.0,14.3,12.6
1990-01-20,14.5,1990.0,1.0,20.0,5.0,3,20.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,13.81,14.66,1.92,2.56,0.0,-1.0,14.5,15.0,11.5,15.5,15.3,12.3
1990-01-21,13.3,1990.0,1.0,21.0,6.0,3,21.0,Sunday,Winter,0.5,0.87,-0.78,0.62,13.46,14.71,1.71,2.51,-1.2,-2.5,14.5,14.5,15.0,15.8,16.4,11.8
1990-01-22,14.3,1990.0,1.0,22.0,0.0,4,22.0,Monday,Winter,0.5,0.87,0.0,1.0,13.4,14.79,1.67,2.46,1.0,-0.4,13.3,14.5,14.5,14.7,14.8,12.0
1990-01-23,14.3,1990.0,1.0,23.0,1.0,4,23.0,Tuesday,Winter,0.5,0.87,0.78,0.62,13.91,14.84,1.18,2.43,0.0,3.6,14.3,13.3,14.5,10.7,17.4,12.7
1990-01-24,20.5,1990.0,1.0,24.0,2.0,4,24.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,15.2,14.98,2.39,2.63,6.2,9.0,14.3,14.3,13.3,11.5,18.8,16.4
1990-01-25,15.0,1990.0,1.0,25.0,3.0,4,25.0,Thursday,Winter,0.5,0.87,0.43,-0.9,15.2,14.95,2.39,2.62,-5.5,0.0,20.5,14.3,14.3,15.0,22.1,16.0
1990-01-26,17.1,1990.0,1.0,26.0,4.0,4,26.0,Friday,Winter,0.5,0.87,-0.43,-0.9,15.57,15.07,2.47,2.63,2.1,2.6,15.0,20.5,14.3,14.5,19.0,13.3
1990-01-27,16.9,1990.0,1.0,27.0,5.0,4,27.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,15.91,15.25,2.46,2.57,-0.2,2.4,17.1,15.0,20.5,14.5,15.5,11.7
1990-01-28,16.9,1990.0,1.0,28.0,6.0,4,28.0,Sunday,Winter,0.5,0.87,-0.78,0.62,16.43,15.46,2.18,2.42,0.0,3.6,16.9,17.1,15.0,13.3,15.8,10.4
1990-01-29,13.6,1990.0,1.0,29.0,0.0,5,29.0,Monday,Winter,0.5,0.87,0.0,1.0,16.33,15.44,2.31,2.44,-3.3,-0.7,16.9,16.9,17.1,14.3,14.7,14.4
1990-01-30,16.4,1990.0,1.0,30.0,1.0,5,30.0,Tuesday,Winter,0.5,0.87,0.78,0.62,16.63,15.56,2.13,2.39,2.8,2.1,13.6,16.9,16.9,14.3,10.7,12.7
1990-01-31,16.1,1990.0,1.0,31.0,2.0,5,31.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,16.0,15.6,1.28,2.38,-0.3,-4.4,16.4,13.6,16.9,20.5,11.5,14.8
1990-02-01,12.0,1990.0,2.0,1.0,3.0,5,32.0,Thursday,Winter,0.87,0.5,0.43,-0.9,15.57,15.56,1.98,2.44,-4.1,-3.0,16.1,16.4,13.6,15.0,15.0,13.3
1990-02-02,12.2,1990.0,2.0,2.0,4.0,5,33.0,Friday,Winter,0.87,0.5,-0.43,-0.9,14.87,15.45,2.2,2.51,0.2,-4.9,12.0,16.1,16.4,17.1,14.5,15.6
1990-02-03,14.8,1990.0,2.0,3.0,5.0,5,34.0,Saturday,Winter,0.87,0.5,-0.97,-0.22,14.57,15.46,2.01,2.51,2.6,-2.1,12.2,12.0,16.1,16.9,14.5,14.5
1990-02-04,14.8,1990.0,2.0,4.0,6.0,5,35.0,Sunday,Winter,0.87,0.5,-0.78,0.62,14.27,15.47,1.75,2.51,0.0,-2.1,14.8,12.2,12.0,16.9,13.3,14.3
1990-02-05,14.4,1990.0,2.0,5.0,0.0,6,36.0,Monday,Winter,0.87,0.5,0.0,1.0,14.39,15.44,1.72,2.51,-0.4,0.8,14.8,14.8,12.2,13.6,14.3,15.3
1990-02-06,12.9,1990.0,2.0,6.0,1.0,6,37.0,Tuesday,Winter,0.87,0.5,0.78,0.62,13.89,15.33,1.54,2.55,-1.5,-3.5,14.4,14.8,14.8,16.4,14.3,16.4
1990-02-07,13.4,1990.0,2.0,7.0,2.0,6,38.0,Wednesday,Winter,0.87,0.5,0.97,-0.22,13.5,15.28,1.19,2.57,0.5,-2.7,12.9,14.4,14.8,16.1,20.5,14.8
1990-02-08,15.9,1990.0,2.0,8.0,3.0,6,39.0,Thursday,Winter,0.87,0.5,0.43,-0.9,14.06,15.23,1.28,2.54,2.5,3.9,13.4,12.9,14.4,12.0,15.0,17.4
1990-02-09,16.1,1990.0,2.0,9.0,4.0,6,40.0,Friday,Winter,0.87,0.5,-0.43,-0.9,14.61,15.14,1.18,2.46,0.2,3.9,15.9,13.4,12.9,12.2,17.1,18.8
1990-02-10,17.6,1990.0,2.0,10.0,5.0,6,41.0,Saturday,Winter,0.87,0.5,-0.97,-0.22,15.01,14.99,1.64,2.13,1.5,2.8,16.1,15.9,13.4,14.8,16.9,22.1
1990-02-11,15.6,1990.0,2.0,11.0,6.0,6,42.0,Sunday,Winter,0.87,0.5,-0.78,0.62,15.13,14.88,1.65,2.0,-2.0,0.8,17.6,16.1,15.9,14.8,16.9,19.0
1990-02-12,15.0,1990.0,2.0,12.0,0.0,7,43.0,Monday,Winter,0.87,0.5,0.0,1.0,15.21,14.86,1.62,2.0,-0.6,0.6,15.6,17.6,16.1,14.4,13.6,15.5
1990-02-13,13.0,1990.0,2.0,13.0,1.0,7,44.0,Tuesday,Winter,0.87,0.5,0.78,0.62,15.23,14.77,1.6,2.02,-2.0,0.1,15.0,15.6,17.6,12.9,16.4,15.8
1990-02-14,14.1,1990.0,2.0,14.0,2.0,7,45.0,Wednesday,Winter,0.87,0.5,0.97,-0.22,15.33,14.75,1.48,2.02,1.1,0.7,13.0,15.0,15.6,13.4,16.1,14.7
1990-02-15,17.3,1990.0,2.0,15.0,3.0,7,46.0,Thursday,Winter,0.87,0.5,0.43,-0.9,15.53,14.97,1.66,1.92,3.2,1.4,14.1,13.0,15.0,15.9,12.0,10.7
1990-02-16,15.7,1990.0,2.0,16.0,4.0,7,47.0,Friday,Winter,0.87,0.5,-0.43,-0.9,15.47,15.11,1.64,1.81,-1.6,-0.4,17.3,14.1,13.0,16.1,12.2,11.5
1990-02-17,18.6,1990.0,2.0,17.0,5.0,7,48.0,Saturday,Winter,0.87,0.5,-0.97,-0.22,15.61,15.23,1.88,1.92,2.9,1.0,15.7,17.3,14.1,17.6,14.8,15.0
1990-02-18,12.7,1990.0,2.0,18.0,6.0,7,49.0,Sunday,Winter,0.87,0.5,-0.78,0.62,15.2,15.17,2.18,1.97,-5.9,-2.9,18.6,15.7,17.3,15.6,14.8,14.5
1990-02-19,14.0,1990.0,2.0,19.0,0.0,8,50.0,Monday,Winter,0.87,0.5,0.0,1.0,15.06,15.15,2.23,1.98,1.3,-1.0,12.7,18.6,15.7,15.0,14.4,14.5
1990-02-20,13.7,1990.0,2.0,20.0,1.0,8,51.0,Tuesday,Winter,0.87,0.5,0.78,0.62,15.16,15.16,2.14,1.97,-0.3,0.7,14.0,12.7,18.6,13.0,12.9,13.3
1990-02-21,16.3,1990.0,2.0,21.0,2.0,8,52.0,Wednesday,Winter,0.87,0.5,0.97,-0.22,15.47,15.23,2.12,1.97,2.6,2.2,13.7,14.0,12.7,14.1,13.4,14.3
